Category,Severity,Frequency,Total,Percentage
Full-stack Library,Major,2.9239766081871346e-05,0.005448670765464499,0.537
Full-stack Library,Major,2.5666564511186024e-05,0.005448670765464499,0.471
Full-stack Library,Major,1.2882183714246798e-07,0.005448670765464499,0.002
Full-stack Library,Major,1.2869797061895458e-07,0.005448670765464499,0.002
Full-stack Library,Major,1.330975973972853e-07,0.005448670765464499,0.002
Full-stack Library,Major,7.078810759792355e-06,0.005448670765464499,0.13
Full-stack Library,Major,2.5041736227045074e-05,0.005448670765464499,0.46
Full-stack Library,Major,5.005005005005005e-06,0.005448670765464499,0.092
Full-stack Library,Major,5.518763796909492e-06,0.005448670765464499,0.101
Full-stack Library,Major,1.985900109224506e-06,0.005448670765464499,0.036
Full-stack Library,Major,0.0,0.005448670765464499,0.0
Full-stack Library,Major,0.0,0.005448670765464499,0.0
Full-stack Library,Major,1.4502094747019013e-05,0.005448670765464499,0.266
Full-stack Library,Major,1.449742268041237e-05,0.005448670765464499,0.266
Full-stack Library,Major,1.3850415512465373e-05,0.005448670765464499,0.254
Full-stack Library,Major,1.4617633482074166e-05,0.005448670765464499,0.268
Full-stack Library,Major,1.7536748234591344e-05,0.005448670765464499,0.322
Full-stack Library,Major,1.6224424552429666e-05,0.005448670765464499,0.298
Full-stack Library,Major,1.972232594453308e-05,0.005448670765464499,0.362
Full-stack Library,Major,1.7488411293721028e-05,0.005448670765464499,0.321
Full-stack Library,Major,1.3287612516073725e-05,0.005448670765464499,0.244
Full-stack Library,Major,1.2814831882876337e-05,0.005448670765464499,0.235
Full-stack Library,Major,1.5014708633032359e-05,0.005448670765464499,0.276
Full-stack Library,Major,1.5029621650733809e-05,0.005448670765464499,0.276
Full-stack Library,Major,1.6718324410632104e-05,0.005448670765464499,0.307
Full-stack Library,Major,1.5981821149234806e-05,0.005448670765464499,0.293
Full-stack Library,Major,1.455259239204007e-05,0.005448670765464499,0.267
Full-stack Library,Major,1.455259239204007e-05,0.005448670765464499,0.267
Full-stack Library,Major,1.455259239204007e-05,0.005448670765464499,0.267
Full-stack Library,Major,1.455259239204007e-05,0.005448670765464499,0.267
Full-stack Library,Major,1.455259239204007e-05,0.005448670765464499,0.267
Full-stack Library,Major,7.759049784796167e-06,0.005448670765464499,0.142
Full-stack Library,Major,6.903182860383127e-06,0.005448670765464499,0.127
Full-stack Library,Major,6.7678440446753325e-06,0.005448670765464499,0.124
Full-stack Library,Major,5.971643035863219e-06,0.005448670765464499,0.11
Full-stack Library,Major,6.290794364470104e-06,0.005448670765464499,0.115
Full-stack Library,Major,5.827335180120295e-06,0.005448670765464499,0.107
Full-stack Library,Major,5.505910113832507e-06,0.005448670765464499,0.101
Full-stack Library,Major,5.503256854808785e-06,0.005448670765464499,0.101
Full-stack Library,Major,5.531138259833135e-06,0.005448670765464499,0.102
Full-stack Library,Major,6.2778827609047165e-06,0.005448670765464499,0.115
Full-stack Library,Major,0.0,0.005448670765464499,0.0
Full-stack Library,Major,4.89414978374687e-06,0.005448670765464499,0.09
Full-stack Library,Major,3.7639553429027113e-06,0.005448670765464499,0.069
Full-stack Library,Major,4.324762644862655e-06,0.005448670765464499,0.079
Full-stack Library,Major,5.414119293122852e-06,0.005448670765464499,0.099
Full-stack Library,Major,3.922890680069876e-06,0.005448670765464499,0.072
Full-stack Library,Major,3.9495201950075595e-06,0.005448670765464499,0.072
Full-stack Library,Major,4.503841511877778e-06,0.005448670765464499,0.083
Full-stack Library,Major,0.0,0.005448670765464499,0.0
Full-stack Library,Major,5.743234090970661e-06,0.005448670765464499,0.105
Full-stack Library,Major,7.852571376696472e-06,0.005448670765464499,0.144
Full-stack Library,Major,8.681942400672694e-06,0.005448670765464499,0.159
Full-stack Library,Major,8.046204721049665e-06,0.005448670765464499,0.148
Full-stack Library,Major,7.73068088680219e-06,0.005448670765464499,0.142
Full-stack Library,Major,7.188593463616672e-06,0.005448670765464499,0.132
Full-stack Library,Major,5.38401062705018e-06,0.005448670765464499,0.099
Full-stack Library,Major,5.59051342761249e-06,0.005448670765464499,0.103
Full-stack Library,Major,6.093473672200353e-06,0.005448670765464499,0.112
Full-stack Library,Major,5.8913710795492245e-06,0.005448670765464499,0.108
Full-stack Library,Major,7.822782923982417e-06,0.005448670765464499,0.144
Full-stack Library,Major,7.822782923982417e-06,0.005448670765464499,0.144
Full-stack Library,Major,7.822782923982417e-06,0.005448670765464499,0.144
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,1.4633069616884724e-06,0.005448670765464499,0.027
Full-stack Library,Minor,4.407123800829484e-06,0.005448670765464499,0.081
Full-stack Library,Minor,4.1029348349948e-06,0.005448670765464499,0.075
Full-stack Library,Minor,2.6598313458895206e-06,0.005448670765464499,0.049
Full-stack Library,Minor,2.573869444579662e-06,0.005448670765464499,0.047
Full-stack Library,Minor,2.14801976546943e-06,0.005448670765464499,0.039
Full-stack Library,Minor,2.289034277247832e-06,0.005448670765464499,0.042
Full-stack Library,Minor,2.0991253644314867e-06,0.005448670765464499,0.039
Full-stack Library,Minor,2.2380259200595096e-06,0.005448670765464499,0.041
Full-stack Library,Minor,1.89404839764552e-06,0.005448670765464499,0.035
Full-stack Library,Minor,1.5846308611311415e-06,0.005448670765464499,0.029
Full-stack Library,Minor,1.2965436131057179e-06,0.005448670765464499,0.024
Full-stack Library,Minor,1.059783787580491e-06,0.005448670765464499,0.019
Full-stack Library,Minor,1.024730796638883e-06,0.005448670765464499,0.019
Full-stack Library,Minor,8.11272416737831e-06,0.005448670765464499,0.149
Full-stack Library,Minor,5.418422636965684e-06,0.005448670765464499,0.099
Full-stack Library,Minor,5.593536357986327e-06,0.005448670765464499,0.103
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,1.1049723756906077e-05,0.005448670765464499,0.203
Full-stack Library,Minor,1.1049723756906077e-05,0.005448670765464499,0.203
Full-stack Library,Minor,1.364256480218281e-05,0.005448670765464499,0.25
Full-stack Library,Minor,5.175388154111558e-06,0.005448670765464499,0.095
Full-stack Library,Minor,5.418422636965684e-06,0.005448670765464499,0.099
Full-stack Library,Minor,5.593536357986327e-06,0.005448670765464499,0.103
Full-stack Library,Minor,5.936675461741425e-06,0.005448670765464499,0.109
Full-stack Library,Minor,1.10062893081761e-05,0.005448670765464499,0.202
Full-stack Library,Minor,8.484848484848485e-06,0.005448670765464499,0.156
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,5.855405917404333e-07,0.005448670765464499,0.011
Full-stack Library,Minor,6.889893455033186e-07,0.005448670765464499,0.013
Full-stack Library,Minor,6.650142071216976e-07,0.005448670765464499,0.012
Full-stack Library,Minor,5.399302999067394e-07,0.005448670765464499,0.01
Full-stack Library,Minor,7.413169976138314e-07,0.005448670765464499,0.014
Full-stack Library,Minor,7.58646615262405e-07,0.005448670765464499,0.014
Full-stack Library,Minor,8.602913609340689e-07,0.005448670765464499,0.016
Full-stack Library,Minor,6.545353934335853e-07,0.005448670765464499,0.012
Full-stack Library,Minor,6.815153830500405e-07,0.005448670765464499,0.013
Full-stack Library,Minor,7.034337590927315e-07,0.005448670765464499,0.013
Full-stack Library,Minor,6.844661585432672e-07,0.005448670765464499,0.013
Full-stack Library,Minor,6.729263178830997e-07,0.005448670765464499,0.012
Full-stack Library,Minor,7.019782073771799e-07,0.005448670765464499,0.013
Full-stack Library,Minor,6.953999368630464e-07,0.005448670765464499,0.013
Full-stack Library,Minor,6.952146307695743e-07,0.005448670765464499,0.013
Full-stack Library,Minor,2.937720329024677e-06,0.005448670765464499,0.054
Full-stack Library,Minor,2.6798874447273215e-06,0.005448670765464499,0.049
Full-stack Library,Minor,3.095496053242532e-07,0.005448670765464499,0.006
Full-stack Library,Minor,1.4788524105294291e-06,0.005448670765464499,0.027
Full-stack Library,Minor,1.4952153110047847e-06,0.005448670765464499,0.027
Full-stack Library,Minor,1.2382367508667658e-06,0.005448670765464499,0.023
Full-stack Library,Minor,1.223091976516634e-06,0.005448670765464499,0.022
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,5.534800055348001e-06,0.005448670765464499,0.102
Full-stack Library,Minor,9.454774661203909e-06,0.005448670765464499,0.174
Full-stack Library,Minor,6.153846153846154e-06,0.005448670765464499,0.113
Full-stack Library,Minor,2.8296547821165817e-06,0.005448670765464499,0.052
Full-stack Library,Minor,2.2984983144345695e-06,0.005448670765464499,0.042
Full-stack Library,Minor,9.186732673961894e-09,0.005448670765464499,0.0
Full-stack Library,Minor,9.182380287261714e-09,0.005448670765464499,0.0
Full-stack Library,Minor,6.149531901317511e-09,0.005448670765464499,0.0
Full-stack Library,Minor,7.550731477111845e-06,0.005448670765464499,0.139
Full-stack Library,Minor,7.790762381747357e-06,0.005448670765464499,0.143
Full-stack Library,Minor,1.768435101768435e-05,0.005448670765464499,0.325
Full-stack Library,Minor,1.949963208241354e-05,0.005448670765464499,0.358
Full-stack Library,Minor,4.964750273061265e-07,0.005448670765464499,0.009
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,8.064516129032258e-06,0.005448670765464499,0.148
Full-stack Library,Minor,3.2226877215597807e-06,0.005448670765464499,0.059
Full-stack Library,Minor,3.2216494845360826e-06,0.005448670765464499,0.059
Full-stack Library,Minor,2.9158769499927104e-06,0.005448670765464499,0.054
Full-stack Library,Minor,3.0773965225419294e-06,0.005448670765464499,0.056
Full-stack Library,Minor,7.5629893542124464e-06,0.005448670765464499,0.139
Full-stack Library,Minor,1.3507033248081842e-05,0.005448670765464499,0.248
Full-stack Library,Minor,1.2016701177908279e-05,0.005448670765464499,0.221
Full-stack Library,Minor,1.1317801456865932e-05,0.005448670765464499,0.208
Full-stack Library,Minor,8.74037906036266e-06,0.005448670765464499,0.16
Full-stack Library,Minor,8.401425051844236e-06,0.005448670765464499,0.154
Full-stack Library,Minor,8.655137819041303e-06,0.005448670765464499,0.159
Full-stack Library,Minor,8.93698667025717e-06,0.005448670765464499,0.164
Full-stack Library,Minor,7.873892489277105e-06,0.005448670765464499,0.145
Full-stack Library,Minor,6.716633397361054e-06,0.005448670765464499,0.123
Full-stack Library,Minor,2.504399620955733e-06,0.005448670765464499,0.046
Full-stack Library,Minor,2.504399620955733e-06,0.005448670765464499,0.046
Full-stack Library,Minor,2.504399620955733e-06,0.005448670765464499,0.046
Full-stack Library,Minor,2.504399620955733e-06,0.005448670765464499,0.046
Full-stack Library,Minor,2.504399620955733e-06,0.005448670765464499,0.046
Full-stack Library,Minor,4.060081396824157e-06,0.005448670765464499,0.075
Full-stack Library,Minor,4.2733989135705066e-06,0.005448670765464499,0.078
Full-stack Library,Minor,4.121201122176599e-06,0.005448670765464499,0.076
Full-stack Library,Minor,4.030025020850709e-06,0.005448670765464499,0.074
Full-stack Library,Minor,4.8346511004100196e-06,0.005448670765464499,0.089
Full-stack Library,Minor,4.743860799896923e-06,0.005448670765464499,0.087
Full-stack Library,Minor,4.76304922545828e-06,0.005448670765464499,0.087
Full-stack Library,Minor,5.531800718163602e-06,0.005448670765464499,0.102
Full-stack Library,Minor,5.2657553635280094e-06,0.005448670765464499,0.097
Full-stack Library,Minor,5.6690888546882e-06,0.005448670765464499,0.104
Full-stack Library,Minor,0.0,0.005448670765464499,0.0
Full-stack Library,Minor,3.98361028909629e-06,0.005448670765464499,0.073
Full-stack Library,Minor,5.5502392344497606e-06,0.005448670765464499,0.102
Full-stack Library,Minor,5.068081224448424e-06,0.005448670765464499,0.093
Full-stack Library,Minor,4.7145420810901235e-06,0.005448670765464499,0.087
Full-stack Library,Minor,5.056851267277575e-06,0.005448670765464499,0.093
Full-stack Library,Minor,5.091178376376932e-06,0.005448670765464499,0.093
Full-stack Library,Minor,4.886520856024256e-06,0.005448670765464499,0.09
Full-stack Library,Minor,2.8957528957528956e-06,0.005448670765464499,0.053
Full-stack Library,Minor,2.6548912307317204e-06,0.005448670765464499,0.049
Full-stack Library,Minor,3.313512777449957e-06,0.005448670765464499,0.061
Full-stack Library,Minor,1.8078620979608997e-06,0.005448670765464499,0.033
Full-stack Library,Minor,2.194419469377181e-06,0.005448670765464499,0.04
Full-stack Library,Minor,1.8112459145779998e-06,0.005448670765464499,0.033
Full-stack Library,Minor,2.5231486991502228e-06,0.005448670765464499,0.046
Full-stack Library,Minor,1.5886355626643533e-06,0.005448670765464499,0.029
Full-stack Library,Minor,2.4665483646141757e-06,0.005448670765464499,0.045
Full-stack Library,Minor,2.4994295168007304e-06,0.005448670765464499,0.046
Full-stack Library,Minor,2.5423344077722795e-06,0.005448670765464499,0.047
Full-stack Library,Minor,1.440385427272953e-06,0.005448670765464499,0.026
Full-stack Library,Minor,1.440385427272953e-06,0.005448670765464499,0.026
Full-stack Library,Minor,1.440385427272953e-06,0.005448670765464499,0.026
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,1.2941190970522096e-06,0.005448670765464499,0.024
Full-stack Library,Blocker,1.57397278601053e-06,0.005448670765464499,0.029
Full-stack Library,Blocker,9.512213682368161e-07,0.005448670765464499,0.017
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,1.0140865845563831e-06,0.005448670765464499,0.019
Full-stack Library,Blocker,4.5780685544956636e-07,0.005448670765464499,0.008
Full-stack Library,Blocker,2.2351797862001945e-06,0.005448670765464499,0.041
Full-stack Library,Blocker,5.130145375494578e-07,0.005448670765464499,0.009
Full-stack Library,Blocker,2.0405493786788753e-06,0.005448670765464499,0.037
Full-stack Library,Blocker,1.7359720107897338e-06,0.005448670765464499,0.032
Full-stack Library,Blocker,2.4088788440215526e-06,0.005448670765464499,0.044
Full-stack Library,Blocker,9.296349013863955e-07,0.005448670765464499,0.017
Full-stack Library,Blocker,6.956887977181408e-07,0.005448670765464499,0.013
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,2.548823752281886e-05,0.005448670765464499,0.468
Full-stack Library,Blocker,7.867992973728e-07,0.005448670765464499,0.014
Full-stack Library,Blocker,2.267093887914878e-05,0.005448670765464499,0.416
Full-stack Library,Blocker,1.914298336032985e-05,0.005448670765464499,0.351
Full-stack Library,Blocker,1.8838173115833834e-06,0.005448670765464499,0.035
Full-stack Library,Blocker,2.0071816278243003e-06,0.005448670765464499,0.037
Full-stack Library,Blocker,5.021155803117133e-07,0.005448670765464499,0.009
Full-stack Library,Blocker,5.368429094407955e-07,0.005448670765464499,0.01
Full-stack Library,Blocker,5.183356434465097e-07,0.005448670765464499,0.01
Full-stack Library,Blocker,5.011741795062718e-07,0.005448670765464499,0.009
Full-stack Library,Blocker,4.889043989594765e-07,0.005448670765464499,0.009
Full-stack Library,Blocker,4.806616556307856e-07,0.005448670765464499,0.009
Full-stack Library,Blocker,5.961598364137409e-07,0.005448670765464499,0.011
Full-stack Library,Blocker,5.956316375700612e-07,0.005448670765464499,0.011
Full-stack Library,Blocker,5.95472917147387e-07,0.005448670765464499,0.011
Full-stack Library,Blocker,1.0282021151586369e-06,0.005448670765464499,0.019
Full-stack Library,Blocker,1.0719549778909286e-06,0.005448670765464499,0.02
Full-stack Library,Blocker,1.238198421297013e-06,0.005448670765464499,0.023
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,4.952947003467063e-06,0.005448670765464499,0.091
Full-stack Library,Blocker,4.892367906066536e-06,0.005448670765464499,0.09
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,7.661661048115231e-07,0.005448670765464499,0.014
Full-stack Library,Blocker,6.280616775941503e-10,0.005448670765464499,0.0
Full-stack Library,Blocker,6.321592029736768e-10,0.005448670765464499,0.0
Full-stack Library,Blocker,6.207729364106005e-10,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,2.8801228852431036e-06,0.005448670765464499,0.053
Full-stack Library,Blocker,7.992327365728901e-07,0.005448670765464499,0.015
Full-stack Library,Blocker,6.789096710682644e-07,0.005448670765464499,0.012
Full-stack Library,Blocker,6.020107157907411e-06,0.005448670765464499,0.11
Full-stack Library,Blocker,3.7272405374680857e-06,0.005448670765464499,0.068
Full-stack Library,Blocker,3.544905085166345e-06,0.005448670765464499,0.065
Full-stack Library,Blocker,3.400840007481848e-06,0.005448670765464499,0.062
Full-stack Library,Blocker,3.366096674296486e-06,0.005448670765464499,0.062
Full-stack Library,Blocker,3.91346545192699e-06,0.005448670765464499,0.072
Full-stack Library,Blocker,3.1386137370846043e-06,0.005448670765464499,0.058
Full-stack Library,Blocker,3.384323812102342e-06,0.005448670765464499,0.062
Full-stack Library,Blocker,3.384323812102342e-06,0.005448670765464499,0.062
Full-stack Library,Blocker,3.384323812102342e-06,0.005448670765464499,0.062
Full-stack Library,Blocker,3.384323812102342e-06,0.005448670765464499,0.062
Full-stack Library,Blocker,3.384323812102342e-06,0.005448670765464499,0.062
Full-stack Library,Blocker,9.759811050058071e-08,0.005448670765464499,0.002
Full-stack Library,Blocker,8.218074833789436e-08,0.005448670765464499,0.002
Full-stack Library,Blocker,7.561836921424953e-08,0.005448670765464499,0.001
Full-stack Library,Blocker,2.0016680567139283e-07,0.005448670765464499,0.004
Full-stack Library,Blocker,5.747933937079283e-07,0.005448670765464499,0.011
Full-stack Library,Blocker,2.928309135738842e-07,0.005448670765464499,0.005
Full-stack Library,Blocker,2.1848849658065503e-07,0.005448670765464499,0.004
Full-stack Library,Blocker,2.2835090683853878e-07,0.005448670765464499,0.004
Full-stack Library,Blocker,1.862336114421931e-07,0.005448670765464499,0.003
Full-stack Library,Blocker,1.9481404998928523e-07,0.005448670765464499,0.004
Full-stack Library,Blocker,0.0002127659574468085,0.005448670765464499,3.905
Full-stack Library,Blocker,1.1381743683132255e-06,0.005448670765464499,0.021
Full-stack Library,Blocker,3.189792663476874e-07,0.005448670765464499,0.006
Full-stack Library,Blocker,2.0272324897793697e-06,0.005448670765464499,0.037
Full-stack Library,Blocker,2.1291480366213464e-06,0.005448670765464499,0.039
Full-stack Library,Blocker,2.1453308406632138e-06,0.005448670765464499,0.039
Full-stack Library,Blocker,1.8513375914097935e-06,0.005448670765464499,0.034
Full-stack Library,Blocker,1.7662123575991286e-06,0.005448670765464499,0.032
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,9.820388481022947e-07,0.005448670765464499,0.018
Full-stack Library,Blocker,4.5390585992465164e-07,0.005448670765464499,0.008
Full-stack Library,Blocker,1.2612991381122555e-06,0.005448670765464499,0.023
Full-stack Library,Blocker,6.095609637158837e-07,0.005448670765464499,0.011
Full-stack Library,Blocker,1.011869226021229e-07,0.005448670765464499,0.002
Full-stack Library,Blocker,7.93442987154158e-08,0.005448670765464499,0.001
Full-stack Library,Blocker,3.795375064385827e-07,0.005448670765464499,0.007
Full-stack Library,Blocker,3.954386155694069e-07,0.005448670765464499,0.007
Full-stack Library,Blocker,7.844143989959496e-07,0.005448670765464499,0.014
Full-stack Library,Blocker,9.428987501353234e-07,0.005448670765464499,0.017
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Full-stack Library,Blocker,0.0,0.005448670765464499,0.0
Quantum Algorithsm,Critical,3.809393274853801e-06,0.007193782482578858,0.053
Quantum Algorithsm,Critical,5.1069682306124825e-06,0.007193782482578858,0.071
Quantum Algorithsm,Critical,5.009302462937806e-06,0.007193782482578858,0.07
Quantum Algorithsm,Critical,4.962704322009477e-06,0.007193782482578858,0.069
Quantum Algorithsm,Critical,4.521576646453251e-06,0.007193782482578858,0.063
Quantum Algorithsm,Critical,4.202260134504774e-06,0.007193782482578858,0.058
Quantum Algorithsm,Critical,3.578445735164854e-06,0.007193782482578858,0.05
Quantum Algorithsm,Critical,3.5277019572023383e-06,0.007193782482578858,0.049
Quantum Algorithsm,Critical,3.0116793287220772e-06,0.007193782482578858,0.042
Quantum Algorithsm,Critical,3.552030310658651e-06,0.007193782482578858,0.049
Quantum Algorithsm,Critical,3.5665569319098316e-06,0.007193782482578858,0.05
Quantum Algorithsm,Critical,3.6724554065559422e-06,0.007193782482578858,0.051
Quantum Algorithsm,Critical,4.930690904168265e-06,0.007193782482578858,0.069
Quantum Algorithsm,Critical,5.760672560648735e-06,0.007193782482578858,0.08
Quantum Algorithsm,Critical,6.439212696764985e-06,0.007193782482578858,0.09
Quantum Algorithsm,Critical,6.439578264395783e-06,0.007193782482578858,0.09
Quantum Algorithsm,Critical,6.409389835630164e-06,0.007193782482578858,0.089
Quantum Algorithsm,Critical,5.171688014913705e-06,0.007193782482578858,0.072
Quantum Algorithsm,Critical,6.3638622392138946e-06,0.007193782482578858,0.088
Quantum Algorithsm,Critical,4.040179398791653e-06,0.007193782482578858,0.056
Quantum Algorithsm,Critical,3.92776889032748e-06,0.007193782482578858,0.055
Quantum Algorithsm,Critical,3.889765513192177e-06,0.007193782482578858,0.054
Quantum Algorithsm,Critical,3.708173724440713e-06,0.007193782482578858,0.052
Quantum Algorithsm,Critical,3.4412101713513653e-06,0.007193782482578858,0.048
Quantum Algorithsm,Critical,3.456396938726156e-06,0.007193782482578858,0.048
Quantum Algorithsm,Critical,3.6857588471429705e-06,0.007193782482578858,0.051
Quantum Algorithsm,Critical,3.703107390114313e-06,0.007193782482578858,0.051
Quantum Algorithsm,Critical,3.6132590306006366e-06,0.007193782482578858,0.05
Quantum Algorithsm,Critical,3.5802087671453714e-06,0.007193782482578858,0.05
Quantum Algorithsm,Critical,4.109177980685027e-06,0.007193782482578858,0.057
Quantum Algorithsm,Critical,4.722645761088098e-06,0.007193782482578858,0.066
Quantum Algorithsm,Critical,5.021880443556953e-06,0.007193782482578858,0.07
Quantum Algorithsm,Critical,1.1675062573266166e-05,0.007193782482578858,0.162
Quantum Algorithsm,Critical,1.530255075378866e-05,0.007193782482578858,0.213
Quantum Algorithsm,Critical,2.2089712471994025e-05,0.007193782482578858,0.307
Quantum Algorithsm,Critical,2.100809819515561e-05,0.007193782482578858,0.292
Quantum Algorithsm,Critical,1.8470422657825626e-05,0.007193782482578858,0.257
Quantum Algorithsm,Critical,2.3734879393028415e-05,0.007193782482578858,0.33
Quantum Algorithsm,Critical,2.483997987822859e-05,0.007193782482578858,0.345
Quantum Algorithsm,Critical,2.3137067177277805e-05,0.007193782482578858,0.322
Quantum Algorithsm,Critical,2.0553799927472414e-05,0.007193782482578858,0.286
Quantum Algorithsm,Critical,1.218552739914006e-05,0.007193782482578858,0.169
Quantum Algorithsm,Critical,1.7066089083491268e-05,0.007193782482578858,0.237
Quantum Algorithsm,Critical,1.4883692383232064e-05,0.007193782482578858,0.207
Quantum Algorithsm,Critical,1.4042362990737752e-05,0.007193782482578858,0.195
Quantum Algorithsm,Critical,1.3058284820175338e-05,0.007193782482578858,0.182
Quantum Algorithsm,Critical,1.2747765254566653e-05,0.007193782482578858,0.177
Quantum Algorithsm,Critical,1.2738289081624741e-05,0.007193782482578858,0.177
Quantum Algorithsm,Critical,1.2949333333333333e-05,0.007193782482578858,0.18
Quantum Algorithsm,Critical,1.3372265244805552e-05,0.007193782482578858,0.186
Quantum Algorithsm,Critical,1.3456188048112219e-05,0.007193782482578858,0.187
Quantum Algorithsm,Critical,1.7133751251119422e-05,0.007193782482578858,0.238
Quantum Algorithsm,Critical,1.9656252967429494e-05,0.007193782482578858,0.273
Quantum Algorithsm,Critical,1.7746706103791342e-05,0.007193782482578858,0.247
Quantum Algorithsm,Critical,1.736651114567133e-05,0.007193782482578858,0.241
Quantum Algorithsm,Critical,1.3350171387335379e-05,0.007193782482578858,0.186
Quantum Algorithsm,Critical,1.015169194865811e-05,0.007193782482578858,0.141
Quantum Algorithsm,Critical,1.108770373655616e-05,0.007193782482578858,0.154
Quantum Algorithsm,Critical,9.669151910531221e-06,0.007193782482578858,0.134
Quantum Algorithsm,Critical,9.503091367071215e-06,0.007193782482578858,0.132
Quantum Algorithsm,Critical,0.0,0.007193782482578858,0.0
Quantum Algorithsm,Critical,0.0,0.007193782482578858,0.0
Quantum Algorithsm,Critical,1.7889410914347668e-05,0.007193782482578858,0.249
Quantum Algorithsm,Critical,1.6427766145917216e-05,0.007193782482578858,0.228
Quantum Algorithsm,Critical,1.5502812457127178e-05,0.007193782482578858,0.216
Quantum Algorithsm,Critical,1.2666741396704405e-05,0.007193782482578858,0.176
Quantum Algorithsm,Critical,1.46461716937355e-05,0.007193782482578858,0.204
Quantum Algorithsm,Critical,8.582375478927203e-06,0.007193782482578858,0.119
Quantum Algorithsm,Critical,3.752227885306901e-07,0.007193782482578858,0.005
Quantum Algorithsm,Critical,7.006656323507332e-07,0.007193782482578858,0.01
Quantum Algorithsm,Critical,1.33371439458893e-06,0.007193782482578858,0.019
Quantum Algorithsm,Critical,1.219788453831007e-06,0.007193782482578858,0.017
Quantum Algorithsm,Critical,1.2275662271979574e-06,0.007193782482578858,0.017
Quantum Algorithsm,Critical,1.051615910840317e-06,0.007193782482578858,0.015
Quantum Algorithsm,Critical,9.720120649744971e-07,0.007193782482578858,0.014
Quantum Algorithsm,Critical,0.0,0.007193782482578858,0.0
Quantum Algorithsm,Critical,1.2754531215036921e-05,0.007193782482578858,0.177
Quantum Algorithsm,Critical,6.3461971016355516e-06,0.007193782482578858,0.088
